Date,Fiscal Quarter,IQ_NI_CF,IQ_TOTAL_REV,IQ_AR,IQ_GP ,IQ_TOTAL_CA,IQ_TOTAL_ASSETS,IQ_AP,IQ_LT_DEBT,IQ_ST_DEBT,IQ_ST_DEBT_REPAID,IQ_LT_DEBT_REPAID,IQ_TOTAL_CL,IQ_TOTAL_LIAB,IQ_TOTAL_DEBT,IQ_NET_CHANGE,IQ_PERIODDATE_BS,IQ_FULL_TIME,IQ_TOTAL_EQUITY,IQ_CASH_EQUIV,IQ_CASH_OPER,IQ_TOTAL_DIV_PAID_CF,IQ_CASH_FINAN,IQ_CAPITAL_LEASES,IQ_INVEST_SECURITY_CF,IQ_NI,CQID
2013-03-31,FQ12013,144.1,1478.0,981.4,470.0,1923.1,13699.2,685.4,4444.5,0.0,0.0,-1990.1,1278.4,6900.7,4611.8,73.0,41364,35000,6798.5,590.6,207.5,-64.8,68.2,0.0,0.0,144.1,IQ10081196
2013-06-30,FQ22013,0.0,1512.8,986.6,487.6,2051.3,13750.1,656.9,4677.2,0.0,0.0,0.0,1142.9,6999.9,4761.1,0.0,41455,35000,6750.2,653.1,0.0,0.0,0.0,0.0,0.0,104.8,IQ10081196
2013-09-30,FQ32013,172.3,1500.0,1033.8,504.9,2834.1,14490.7,668.9,4705.8,0.0,0.0,0.0,1797.5,7687.0,4826.1,158.5,41547,35000,6803.7,811.6,311.1,-63.8,-97.7,0.0,0.0,172.3,IQ10081196
2013-12-31,FQ42013,71.9,1573.3,1023.7,526.4,2351.9,13960.1,147.0,4341.7,0.0,0.0,0.0,1672.7,7222.8,4473.0,-264.1,41639,38000,6737.3,547.5,384.4,-64.6,-523.8,0.0,0.0,71.9,IQ10081196
2014-03-31,FQ12014,154.5,1520.3,1022.8,475.9,2688.3,14270.9,651.5,4731.1,0.0,0.0,-1529.6,1704.4,7568.5,4782.9,190.2,41729,38000,6702.4,737.7,222.6,-69.5,42.4,0.4,0.0,154.5,IQ10081196
2014-06-30,FQ22014,178.8,1599.1,1056.4,506.6,2834.9,14440.8,647.6,4903.7,0.0,0.0,0.0,1701.3,7740.7,4927.6,56.0,41820,39000,6700.1,793.7,256.5,-68.4,-81.7,0.0,0.0,178.8,IQ10081196
2014-09-30,FQ32014,150.5,1605.3,1084.3,530.8,2562.9,14172.1,639.3,4967.2,0.0,0.0,0.0,1469.7,7580.6,4975.4,-181.9,41912,40000,6591.5,611.8,208.0,-67.8,-168.8,0.9,0.0,150.5,IQ10081196
2014-12-31,FQ42014,195.3,1689.1,1160.0,572.2,2473.1,14520.5,386.5,5055.5,0.0,0.0,0.0,1598.9,7829.0,5068.6,-119.0,42004,40000,6691.5,492.8,477.8,-69.4,10.0,0.0,0.0,195.3,IQ10081196
2015-03-31,FQ12015,111.0,1555.0,1163.1,485.0,2597.0,14500.0,798.4,5182.8,0.0,0.0,-1559.0,1761.1,8017.6,5196.4,-4.0,42094,40000,6482.4,489.0,231.0,-74.0,-98.0,0.0,0.0,111.0,IQ10081196
2015-06-30,FQ22015,240.0,1587.0,1162.2,517.0,2482.6,14303.5,794.6,5029.8,0.0,0.0,0.0,1677.3,7772.2,5043.3,-43.0,42185,42000,6531.3,446.4,212.0,-73.0,-387.0,0.0,0.0,240.0,IQ10081196
2015-09-30,FQ32015,175.0,1579.0,1154.8,557.0,2436.3,14187.8,714.4,4957.0,0.0,0.0,0.0,1566.2,7583.6,4970.4,-4.0,42277,42000,6604.2,441.5,255.0,-73.0,-127.0,0.0,0.0,175.0,IQ10081196
2015-12-31,FQ42015,106.0,1875.0,1731.0,642.0,3509.0,26200.0,564.0,11430.0,0.0,0.0,0.0,2364.0,16793.0,11445.0,240.0,42369,55000,9407.0,682.0,433.0,-85.0,1627.0,0.0,0.0,106.0,IQ10081196
2016-03-31,FQ12016,55.0,2181.0,1727.0,628.0,3629.0,26430.0,1182.0,10538.0,0.0,0.0,-1791.0,3322.0,16941.0,11304.0,20.0,42460,55000,9489.0,702.0,385.0,-85.0,-239.0,0.0,0.0,55.0,IQ10081196
2016-06-30,FQ22016,121.0,2305.0,1646.0,705.0,3678.0,26384.0,1145.0,10215.0,0.0,0.0,0.0,3496.0,16777.0,11130.0,63.0,42551,55000,9607.0,765.0,435.0,-86.0,-222.0,0.0,0.0,121.0,IQ10081196
2016-09-30,FQ32016,185.0,2309.0,1649.0,782.0,3523.0,26134.0,1159.0,10472.0,0.0,0.0,0.0,2937.0,16378.0,10789.0,-64.0,42643,55000,9756.0,701.0,522.0,-84.0,-430.0,0.0,0.0,185.0,IQ10081196
2016-12-31,FQ42016,207.0,2446.0,1639.0,893.0,4282.0,26031.0,512.0,10146.0,0.0,0.0,0.0,3151.0,16186.0,10478.0,-18.0,42735,55000,9845.0,683.0,583.0,-86.0,-418.0,0.0,0.0,207.0,IQ10081196
2017-03-31,FQ12017,129.0,2148.0,1596.0,657.0,3409.0,25086.0,1258.0,9154.0,0.0,0.0,-2443.0,3138.0,15096.0,9505.0,22.0,42825,57000,9990.0,705.0,454.0,-95.0,-1114.0,0.0,0.0,129.0,IQ10081196
2017-06-30,FQ22017,140.0,2258.0,1456.0,738.0,4062.0,24970.0,959.0,9415.0,0.0,0.0,0.0,2729.0,14965.0,9712.0,81.0,42916,53000,10005.0,786.0,74.0,-97.0,124.0,0.0,0.0,139.0,IQ10081196
2017-09-30,FQ32017,58.0,2096.0,1598.0,710.0,3324.0,24294.0,1054.0,8813.0,0.0,0.0,0.0,2658.0,14205.0,9109.0,-66.0,43008,53000,10089.0,720.0,551.0,-97.0,-943.0,0.0,0.0,59.0,IQ10081196
2017-12-31,FQ42017,934.0,2166.0,1732.0,769.0,3688.0,24526.0,776.0,7718.0,0.0,0.0,0.0,4011.0,13706.0,8763.0,-55.0,43100,53000,10820.0,665.0,662.0,-96.0,-547.0,0.0,0.0,934.0,IQ10081196
2018-03-31,FQ12018,182.0,2066.0,1669.0,652.0,3735.0,24405.0,1008.0,8040.0,0.0,0.0,-1711.0,3816.0,13794.0,9076.0,60.0,43190,53000,10611.0,725.0,354.0,-105.0,-173.0,0.0,0.0,182.0,IQ10081196
2018-06-30,FQ22018,212.0,2106.0,1517.0,692.0,3494.0,23868.0,925.0,8854.0,0.0,0.0,0.0,2534.0,13324.0,8892.0,-42.0,43281,52000,10544.0,683.0,469.0,-106.0,-316.0,0.0,0.0,212.0,IQ10081196
2018-09-30,FQ32018,154.0,2084.0,1513.0,720.0,3597.0,23694.0,998.0,8998.0,0.0,0.0,0.0,2692.0,13528.0,9038.0,-51.0,43373,52000,10166.0,632.0,465.0,-105.0,-305.0,0.0,0.0,154.0,IQ10081196
2018-12-31,FQ42018,298.0,2167.0,1595.0,790.0,3733.0,23770.0,687.0,8670.0,267.0,0.0,0.0,3125.0,13548.0,8985.0,71.0,43465,47000,10222.0,703.0,705.0,-105.0,-442.0,0.0,0.0,298.0,IQ10081196
2019-03-31,FQ12019,148.0,2057.0,1574.0,676.0,3611.0,24073.0,959.0,8562.0,600.0,0.0,-5754.0,3521.0,14170.0,9660.0,-127.0,43555,47000,9903.0,576.0,294.0,-113.0,-275.0,336.0,0.0,148.0,IQ10081196
2019-06-30,FQ22019,154.0,2112.0,1488.0,708.0,12505.0,32859.0,925.0,16682.0,1507.0,0.0,0.0,4170.0,22867.0,18668.0,9180.0,43646,47000,9992.0,9756.0,526.0,-113.0,8790.0,321.0,0.0,154.0,IQ10081196
2019-09-30,FQ32019,154.0,2822.0,3218.0,984.0,9325.0,83718.0,2014.0,16945.0,3169.0,0.0,0.0,10901.0,34506.0,20747.0,-5926.0,43738,55000,49212.0,1305.0,921.0,-215.0,76.0,425.0,0.0,154.0,IQ10081196
2019-12-31,FQ42019,-158.0,3342.0,3366.0,1355.0,8692.0,83806.0,1386.0,17229.0,2823.0,0.0,0.0,10382.0,34350.0,20787.0,-619.0,43830,55000,49456.0,1152.0,669.0,-215.0,-1010.0,466.0,0.0,-158.0,IQ10081196
2020-03-31,FQ12020,15.0,3078.0,3257.0,989.0,8346.0,82474.0,2199.0,18982.0,743.0,0.0,-10391.0,7926.0,33117.0,20377.0,229.0,43921,55000,49357.0,1373.0,383.0,-216.0,477.0,0.0,0.0,15.0,IQ10081196
2020-06-30,FQ22020,20.0,2962.0,3254.0,916.0,8600.0,82642.0,2063.0,14874.0,3217.0,0.0,0.0,12117.0,33409.0,19868.0,18.0,44012,55000,49233.0,1183.0,1230.0,-217.0,-874.0,0.0,0.0,19.0,IQ10081196
2020-09-30,FQ32020,19.0,3197.0,3310.0,1093.0,9934.0,83195.0,2192.0,15213.0,3144.0,0.0,0.0,12775.0,33974.0,20189.0,377.0,44104,0,49221.0,1826.0,1411.0,-217.0,-796.0,0.0,0.0,20.0,IQ10081196
2020-12-31,FQ42020,104.0,3316.0,3454.0,1206.0,9898.0,83842.0,1576.0,15951.0,2750.0,0.0,0.0,12361.0,34355.0,20620.0,195.0,44196,62000,49487.0,1959.0,1418.0,-218.0,-1558.0,453.0,0.0,104.0,IQ10081196
2010-12-31,FQ12011,315.937,1842.005,1093.19,976.574,4950.840999999999,10071.27,0.0,2485.019,235.295,0.0,-0.006999999999999999,1612.3529999999998,5193.337,2720.3140000000003,33.366,40543,0,4877.933,1249.355,466.10900000000004,-92.70700000000001,135.987,0.0,-464.015,315.937,IQ103678
2011-03-31,FQ22011,312.019,1801.9620000000002,1209.7,935.9639999999999,4856.63,10344.223,0.0,2484.1679999999997,241.43099999999998,0.0,0.0,1578.911,5245.161999999999,2725.599,-500.767,40633,0,5099.061,748.5880000000001,241.55900000000003,-90.15899999999999,-291.47700000000003,0.0,-102.67299999999999,312.02,IQ103678
2011-06-30,FQ32011,343.059,1951.889,1250.195,1029.237,5073.133,10620.819,0.0,2484.953,239.78400000000002,0.0,0.0,1657.9260000000002,5322.419,2724.737,409.449,40724,0,5298.4,1158.037,465.635,-89.87100000000001,-252.763,0.0,361.707,343.05800000000005,IQ103678
2011-09-30,FQ42011,299.97900000000004,1988.181,1228.637,1017.14,4668.331,10430.428,304.836,2484.665,234.91,0.0,0.0,1823.2279999999998,5602.253000000001,2788.7,17.245,40816,29369,4828.175,1175.282,542.697,-88.462,-306.129,0.0,326.57,299.97900000000004,IQ103678
2011-12-31,FQ12012,262.985,1831.72,1139.0810000000001,931.255,5694.144,11413.363000000001,0.0,3972.1940000000004,203.894,-0.379,-31.454,1606.374,6685.809,4176.088,1020.9960000000001,40908,0,4727.554,2196.278,314.558,-96.154,959.1669999999999,0.0,-109.98200000000001,262.985,IQ103678
2012-03-31,FQ22012,291.034,1928.961,1237.85,987.7769999999999,5300.585,11195.392,0.0,3964.143,206.33,0.0,0.0,1621.489,6719.104,4170.473,-356.788,40999,0,4476.288,1839.49,293.092,-92.068,-681.6560000000001,0.0,232.247,291.033,IQ103678
2012-06-30,FQ32012,326.865,1980.53,1160.344,1033.135,5284.715,11024.864,0.0,3760.6420000000003,410.73699999999997,0.0,0.0,1889.6689999999999,6790.36,4171.379,-180.771,41090,0,4234.504,1658.719,582.874,-92.038,-333.86400000000003,0.0,-280.339,326.866,IQ103678
2012-09-30,FQ42012,289.116,1966.789,1250.0,1000.8330000000001,5322.0,11361.0,350.0,3761.0,203.0,0.0,0.0,1978.0,7225.0,4166.0,12.562999999999999,41182,29555,4136.0,1671.0,569.476,-87.74,-313.647,0.0,20.074,289.116,IQ103678
2012-12-31,FQ12013,625.0,1900.0,1167.722,1006.0,5477.472,11629.437,0.0,3761.592,408.24300000000005,0.0,0.0,2003.7820000000002,7159.968000000001,4169.835,246.0,41274,0,4469.469,1917.4720000000002,234.0,-97.0,-379.0,0.0,-86.0,625.0,IQ103678
2013-03-31,FQ22013,276.0,2000.0,1220.014,1018.0,5499.9980000000005,11629.923,0.0,3762.077,207.15400000000002,0.0,0.0,1878.039,7041.141,4169.513,107.0,41364,0,4588.782,2023.86,209.0,-96.0,-121.0,0.0,202.0,276.0,IQ103678
2013-06-30,FQ32013,302.0,2053.0,1254.595,1060.0,5434.5109999999995,11587.046999999999,0.0,3762.567,207.43200000000002,0.0,0.0,1692.817,6870.526999999999,3969.9990000000003,-62.0,41455,0,4716.52,1962.086,393.0,-97.0,-330.0,0.0,41.0,302.0,IQ103678
2013-09-30,FQ42013,90.0,2101.0,1240.0,1087.0,5873.0,12149.0,333.0,3763.0,207.0,0.0,0.0,2130.0,7106.0,3970.0,-72.0,41547,29979,5043.0,1890.0,669.0,-96.0,-138.0,0.0,-382.0,90.0,IQ103678
2013-12-31,FQ12014,271.0,2015.0,1113.0,1035.0,5743.0,12035.0,0.0,3764.0,205.0,-3.0,0.0,1997.0,6957.0,3969.0,-211.0,41639,0,5078.0,1679.0,355.0,-106.0,-298.0,0.0,-125.0,271.0,IQ103678
2014-03-31,FQ22014,287.0,2072.0,1130.0,1053.0,5946.0,12250.0,0.0,3764.0,202.0,0.0,0.0,2016.0,6935.0,3966.0,52.0,41729,0,5315.0,1731.0,413.0,-105.0,-124.0,0.0,-48.0,287.0,IQ103678
2014-06-30,FQ32014,326.0,2157.0,1204.0,1111.0,6045.0,12374.0,0.0,3768.0,205.0,0.0,0.0,2093.0,6996.0,3973.0,-70.0,41820,0,5378.0,1661.0,439.0,-105.0,-279.0,0.0,-71.0,326.0,IQ103678
2014-09-30,FQ42014,301.0,2188.0,1192.0,1107.0,6130.0,12447.0,401.0,3768.0,203.0,0.0,0.0,2235.0,7394.0,3971.0,200.0,41912,30619,5053.0,1861.0,539.0,-105.0,-106.0,0.0,73.0,301.0,IQ103678
2014-12-31,FQ12015,236.0,2051.0,1031.0,1045.0,12111.0,18503.0,0.0,9940.0,202.0,-1.0,0.0,2081.0,13435.0,10142.0,6679.0,42004,0,5068.0,8540.0,286.0,-116.0,6033.0,0.0,618.0,236.0,IQ103678
2015-03-31,FQ22015,216.0,2051.0,1749.0,1046.0,6996.0,28293.0,0.0,12128.0,1710.0,0.0,0.0,4497.0,21134.0,13838.0,-6628.0,42094,0,7159.0,1912.0,228.0,-116.0,1359.0,0.0,195.0,216.0,IQ103678
2015-06-30,FQ32015,62.0,3120.0,1775.0,1455.0,6303.0,27079.0,0.0,11367.0,1055.0,0.0,0.0,4517.0,19826.0,13171.0,-353.0,42185,0,7253.0,1559.0,538.0,-126.0,-725.0,0.0,24.0,62.0,IQ103678
2015-09-30,FQ42015,181.0,3060.0,1693.0,1442.0,5659.0,26478.0,631.0,11370.0,700.0,0.0,0.0,4381.0,19314.0,12822.0,-134.0,42277,49517,7164.0,1424.0,678.0,-127.0,-477.0,0.0,3.0,181.0,IQ103678
2015-12-31,FQ12016,229.0,2986.0,1549.0,1408.0,5641.0,26046.0,0.0,10858.0,1451.0,0.0,0.0,4529.0,18823.0,12809.0,159.0,42369,0,7223.0,1583.0,463.0,-140.0,-145.0,0.0,14.0,229.0,IQ103678
2016-03-31,FQ22016,338.0,3067.0,1885.0,1483.0,6612.0,26236.0,0.0,10864.0,1151.0,0.0,0.0,4380.0,18570.0,12518.0,113.0,42460,0,7666.0,1696.0,557.0,-140.0,-431.0,0.0,-4.0,338.0,IQ103678
2016-06-30,FQ32016,391.0,3198.0,1963.0,1547.0,6534.0,26016.0,0.0,10561.0,1351.0,0.0,0.0,4219.0,17983.0,11931.0,-10.0,42551,0,8033.0,1686.0,834.0,-141.0,-700.0,0.0,2.0,390.0,IQ103678
2016-09-30,FQ42016,18.0,3231.0,1957.0,1552.0,6365.0,25586.0,665.0,10550.0,200.0,0.0,0.0,4400.0,17953.0,11569.0,-145.0,42643,50928,7633.0,1541.0,705.0,-141.0,-485.0,0.0,-13.0,18.0,IQ103678
2016-12-31,FQ12017,562.0,2922.0,1864.0,1452.0,5187.0,24318.0,0.0,9043.0,1974.0,0.0,-2189.0,4570.0,16735.0,11017.0,-622.0,42735,0,7583.0,919.0,315.0,-156.0,-955.0,0.0,16.0,562.0,IQ103678
2017-03-31,FQ22017,343.0,2969.0,1924.0,1432.0,4891.0,24121.0,0.0,9082.0,1224.0,0.0,0.0,4018.0,16158.0,10310.0,-371.0,42825,0,7963.0,548.0,725.0,-156.0,-906.0,0.0,10.0,344.0,IQ103678
2017-06-30,FQ32017,-132.0,3035.0,1784.0,1503.0,18213.0,37166.0,0.0,18563.0,453.0,0.0,0.0,3273.0,24579.0,19016.0,13303.0,42916,0,12587.0,13852.0,384.0,0.0,13294.0,0.0,-9.0,-132.0,IQ103678
2017-09-30,FQ42017,327.0,3166.0,1744.0,1554.0,18633.0,37734.0,797.0,18667.0,0.0,0.0,0.0,3342.0,24786.0,18870.0,328.0,43008,41933,12948.0,14179.0,1126.0,-199.0,-456.0,0.0,-4.0,327.0,IQ103678
2017-12-31,FQ12018,-136.0,3080.0,2000.0,1553.0,7542.0,55363.0,0.0,22095.0,0.0,0.0,0.0,4896.0,34116.0,22798.0,-12943.0,43100,0,21247.0,1124.0,320.0,-210.0,1938.0,0.0,-63.0,-136.0,IQ103678
2018-03-31,FQ22018,-12.0,4222.0,2293.0,2028.0,7512.0,54573.0,0.0,22589.0,0.0,0.0,0.0,4426.0,33421.0,22791.0,181.0,43190,0,21152.0,1251.0,697.0,0.0,-373.0,0.0,70.0,-12.0,IQ103678
2018-06-30,FQ32018,594.0,4278.0,2243.0,2072.0,7525.0,53977.0,0.0,20350.0,0.0,0.0,0.0,6107.0,32620.0,22250.0,92.0,43281,0,21357.0,1384.0,542.0,-238.0,-616.0,0.0,6.0,594.0,IQ103678
2018-09-30,FQ42018,-135.0,4402.0,2319.0,2151.0,7411.0,53904.0,1106.0,18894.0,710.0,0.0,0.0,7216.0,32910.0,21495.0,-273.0,43373,76032,20994.0,1140.0,1306.0,0.0,-1007.0,0.0,-13.0,-135.0,IQ103678
2018-12-31,FQ12019,599.0,4160.0,2216.0,1973.0,6941.0,52932.0,0.0,17817.0,3254.0,0.0,-453.0,7145.0,31528.0,21071.0,-195.0,43465,0,21404.0,943.0,245.0,-245.0,-734.0,0.0,0.0,599.0,IQ103678
2019-03-31,FQ22019,20.0,4195.0,2279.0,1974.0,6844.0,52598.0,0.0,17556.0,3057.0,0.0,0.0,7108.0,31289.0,20613.0,-274.0,43555,0,21309.0,686.0,782.0,0.0,-798.0,0.0,0.0,20.0,IQ103678
2019-06-30,FQ32019,452.0,4350.0,2220.0,2074.0,6781.0,52233.0,0.0,18016.0,2168.0,0.0,0.0,6237.0,30736.0,20184.0,-173.0,43646,0,21497.0,523.0,932.0,0.0,-768.0,0.0,0.0,451.0,IQ103678
2019-09-30,FQ42019,162.0,4584.0,2345.0,2266.0,6664.0,51765.0,1092.0,18081.0,0.0,0.0,0.0,5655.0,30684.0,19390.0,-4.0,43738,70093,21081.0,536.0,1371.0,0.0,-923.0,0.0,0.0,162.0,IQ103678
2019-12-31,FQ12020,278.0,4225.0,2074.0,1978.0,6438.0,51952.0,0.0,16949.0,0.0,0.0,-303.0,6726.0,30750.0,19850.0,19.0,43830,0,21202.0,560.0,713.0,-252.0,-413.0,340.0,0.0,278.0,IQ103678
2020-03-31,FQ22020,183.0,4253.0,2160.0,1971.0,8555.0,53516.0,0.0,16809.0,0.0,0.0,0.0,8755.0,32565.0,21614.0,1831.0,43921,0,20951.0,2351.0,483.0,-253.0,1623.0,345.0,0.0,183.0,IQ103678
2020-06-30,FQ32020,285.0,3855.0,1993.0,1660.0,8828.0,53959.0,0.0,17090.0,0.0,0.0,0.0,6067.0,29937.0,19163.0,525.0,44012,0,24022.0,2882.0,862.0,-268.0,20.0,339.0,0.0,286.0,IQ103678
2020-09-30,FQ42020,128.0,4784.0,2398.0,2509.0,8969.0,54012.0,1355.0,17224.0,0.0,0.0,0.0,5836.0,30247.0,18373.0,-48.0,44104,72000,23765.0,2825.0,1481.0,-253.0,-1208.0,336.0,0.0,128.0,IQ103678
2020-12-31,FQ12021,1003.0,5315.0,2370.0,2766.0,9537.0,54748.0,0.0,16082.0,0.0,0.0,-267.0,7021.0,30085.0,17819.0,530.0,44196,0,24663.0,3248.0,1533.0,-264.0,-592.0,0.0,0.0,1003.0,IQ103678
2010-12-31,FQ42010,177.0,8088.0,0.0,2235.0,45502.0,539854.0,23424.0,23918.0,9491.0,0.0,0.0,40951.0,506926.0,33956.0,942.0,40543,41044,32928.0,12915.0,1938.0,-533.0,1355.0,0.0,-2378.0,177.0,IQ1038328
2011-03-31,FQ12011,561.0,10170.0,0.0,3012.0,42845.0,599008.0,3594.0,24033.0,10479.0,-6.0,-334.0,19675.0,565762.0,34512.0,-1920.0,40633,0,33246.0,10995.0,2231.0,-41.0,-171.0,0.0,-970.0,561.0,IQ1038328
2011-06-30,FQ22011,789.0,12244.0,0.0,3773.0,46587.0,613377.0,4043.0,24578.0,11700.0,0.0,0.0,23203.0,577741.0,36278.0,2914.0,40724,0,35636.0,13909.0,2943.0,-8.0,2219.0,0.0,-1704.0,789.0,IQ1038328
2011-09-30,FQ32011,1594.0,14931.0,0.0,5071.0,52350.0,611473.0,5420.0,23920.0,12047.0,0.0,0.0,29543.0,573669.0,36242.0,1617.0,40816,0,37804.0,15526.0,5647.0,-2.0,545.0,0.0,-3401.0,1594.0,IQ1038328
2011-12-31,FQ42011,622.0,11702.0,0.0,3675.0,52778.0,620244.0,28396.0,25146.0,10566.0,0.0,0.0,46830.0,585403.0,36673.0,-1275.0,40908,50104,34841.0,14251.0,1556.0,-653.0,-494.0,0.0,-1990.0,622.0,IQ1038328
2012-03-31,FQ12012,-939.0,9623.0,0.0,1997.0,49785.0,637737.0,5811.0,24379.0,13606.0,0.0,-191.0,29449.0,602199.0,38184.0,-50.0,40999,0,35538.0,14201.0,767.0,-44.0,1519.0,0.0,-1922.0,-939.0,IQ1038328
2012-06-30,FQ22012,2224.0,16136.0,0.0,5621.0,51360.0,647463.0,6601.0,24299.0,14269.0,0.0,0.0,33124.0,608833.0,38767.0,41.0,41090,0,38630.0,14242.0,5269.0,-6.0,-2013.0,0.0,-2840.0,2224.0,IQ1038328
2012-09-30,FQ32012,-584.0,13144.0,0.0,1812.0,52077.0,671698.0,7562.0,23845.0,14223.0,0.0,0.0,34878.0,632332.0,38267.0,-336.0,41182,0,39366.0,13906.0,5713.0,-3.0,-175.0,0.0,-5208.0,-584.0,IQ1038328
2012-12-31,FQ42012,-181.0,45952.0,0.0,2380.0,56196.0,709235.0,32022.0,26306.0,10331.0,0.0,0.0,53084.0,670123.0,38549.0,4194.0,41274,48498,39112.0,18100.0,9160.0,-715.0,-636.0,0.0,-3315.0,-181.0,IQ1038328
2013-03-31,FQ12013,-720.0,12350.0,0.0,3303.0,51660.0,724097.0,7452.0,27384.0,11156.0,0.0,-1240.0,29957.0,683431.0,39704.0,-3623.0,41364,0,40666.0,14477.0,187.0,-211.0,349.0,0.0,-1506.0,-720.0,IQ1038328
2013-06-30,FQ22013,-514.0,11285.0,0.0,3202.0,50974.0,705615.0,5630.0,25789.0,13756.0,0.0,0.0,26992.0,669707.0,41063.0,-1432.0,41455,0,35908.0,13045.0,2199.0,-196.0,916.0,0.0,-3513.0,-514.0,IQ1038328
2013-09-30,FQ32013,1027.0,9891.0,0.0,2765.0,51838.0,723126.0,5607.0,26065.0,14202.0,0.0,0.0,29918.0,688010.0,42296.0,-395.0,41547,0,35116.0,12650.0,3097.0,-192.0,887.0,0.0,-1955.0,1027.0,IQ1038328
2013-12-31,FQ42013,-460.0,12416.0,0.0,4538.0,52457.0,731781.0,30499.0,26855.0,13588.0,0.0,0.0,53684.0,695900.0,42462.0,-1211.0,41639,47355,35881.0,11439.0,2962.0,-248.0,90.0,0.0,-1785.0,-460.0,IQ1038328
2014-03-31,FQ12014,1238.0,12616.0,0.0,4178.0,50585.0,746735.0,6519.0,26666.0,14919.0,0.0,-225.0,34436.0,707871.0,44315.0,1033.0,41729,0,38864.0,12472.0,1979.0,-252.0,1997.0,0.0,-916.0,1238.0,IQ1038328
2014-06-30,FQ22014,1090.0,13368.0,0.0,4531.0,50923.0,765537.0,7186.0,28061.0,14979.0,0.0,0.0,37087.0,723730.0,45540.0,-312.0,41820,0,41807.0,12160.0,3576.0,-253.0,620.0,0.0,-3507.0,1090.0,IQ1038328
2014-09-30,FQ32014,512.0,12954.0,0.0,3647.0,55794.0,764147.0,6904.0,29894.0,14885.0,0.0,0.0,38971.0,721795.0,47931.0,5062.0,41912,0,42352.0,17222.0,5867.0,-250.0,1501.0,0.0,160.0,512.0,IQ1038328
2014-12-31,FQ42014,-1459.0,20105.0,0.0,6148.0,60696.0,766655.0,32421.0,25889.0,14131.0,0.0,0.0,59947.0,724306.0,43376.0,-2304.0,42004,48331,42349.0,14918.0,7974.0,-272.0,-2489.0,0.0,-4459.0,-1459.0,IQ1038328
2015-03-31,FQ12015,2036.0,15527.0,0.0,5485.0,60816.0,778612.0,8337.0,29242.0,12694.0,-1445.0,-1293.0,44500.0,733038.0,44458.0,4201.0,42094,0,45574.0,19119.0,5528.0,-268.0,-3086.0,0.0,4226.0,2036.0,IQ1038328
2015-06-30,FQ22015,1406.0,13579.0,0.0,4479.0,58840.0,762731.0,6528.0,30424.0,12543.0,0.0,0.0,36616.0,720439.0,45716.0,-2081.0,42185,0,42292.0,17038.0,-2053.0,-269.0,977.0,0.0,-18.0,1406.0,IQ1038328
2015-09-30,FQ32015,1465.0,13726.0,0.0,4949.0,65783.0,754527.0,6153.0,31258.0,13137.0,0.0,0.0,39209.0,711757.0,45439.0,3169.0,42277,0,42770.0,20207.0,8355.0,-264.0,675.0,0.0,-2491.0,1465.0,IQ1038328
2015-12-31,FQ42015,735.0,15546.0,0.0,5027.0,67511.0,757255.0,30135.0,28191.0,11842.0,0.0,0.0,51483.0,715332.0,40785.0,-2595.0,42369,49384,41923.0,17612.0,2065.0,-316.0,-2090.0,0.0,-1816.0,735.0,IQ1038328
2016-03-31,FQ12016,1336.0,14329.0,0.0,4544.0,58868.0,772995.0,6373.0,22554.0,12878.0,0.0,-340.0,43342.0,723730.0,35932.0,4880.0,42460,0,49265.0,22492.0,6327.0,-318.0,1146.0,0.0,-1932.0,1336.0,IQ1038328
2016-06-30,FQ22016,921.0,14439.0,0.0,4367.0,61358.0,796490.0,7295.0,21080.0,12473.0,0.0,0.0,49459.0,741312.0,33734.0,1650.0,42551,0,55178.0,24142.0,7197.0,-313.0,-562.0,0.0,-4829.0,921.0,IQ1038328
2016-09-30,FQ32016,1827.0,16961.0,0.0,5298.0,62648.0,819865.0,7482.0,21480.0,12342.0,0.0,0.0,49078.0,762891.0,34254.0,586.0,42643,0,56974.0,24728.0,3550.0,-308.0,2182.0,0.0,-4244.0,1827.0,IQ1038328
2016-12-31,FQ42016,284.0,14528.0,0.0,4753.0,56654.0,783962.0,31297.0,20191.0,12529.0,0.0,0.0,55126.0,737874.0,33263.0,-10601.0,42735,49739,46088.0,14127.0,-2259.0,-361.0,435.0,0.0,-5897.0,284.0,IQ1038328
2017-03-31,FQ12017,1369.0,13670.0,0.0,4651.0,49397.0,797365.0,5896.0,20072.0,13431.0,0.0,-14.0,39722.0,750391.0,34197.0,-825.0,42825,0,46974.0,13308.0,1648.0,-329.0,430.0,0.0,-2050.0,1369.0,IQ1038328
2017-06-30,FQ22017,491.0,13440.0,0.0,3590.0,52295.0,812590.0,6285.0,19802.0,13720.0,0.0,0.0,43793.0,763950.0,34434.0,3451.0,42916,0,48640.0,16605.0,3063.0,-324.0,22.0,0.0,934.0,491.0,IQ1038328
2017-09-30,FQ32017,2238.0,16313.0,0.0,5942.0,51663.0,821131.0,6327.0,18670.0,13508.0,0.0,0.0,43258.0,770566.0,33870.0,-2220.0,43008,0,50565.0,14541.0,4075.0,-323.0,-755.0,0.0,-4505.0,2238.0,IQ1038328
