year,ID,lead_rating,rating,IQ_TOTAL_REV,IQ_NI_CF,IQ_AR,IQ_GP ,IQ_TOTAL_ASSETS,IQ_AP,IQ_TOTAL_LIAB,IQ_TOTAL_DEBT,IQ_CASH_FINAN,IQ_TOTAL_EQUITY,IQ_CASH_EQUIV
2014,PBCT,0.0,0.0,3.6000000000000227,4.825000000000003,0.0,3.6000000000000227,2784.5499999999993,2675.399999999998,2847.2000000000007,199.75,-99.17499999999995,-62.649999999999636,143.05
2012,EOG,0.0,0.0,522.2697499999999,-130.211,236.46924999999987,219.8242499999999,2446.201500000003,271.595,1339.9760000000006,476.9964999999993,32.803000000000054,1106.2254999999986,-671.1702499999999
2013,EOG,0.0,0.0,839.9175000000005,406.7075,263.3710000000001,594.7147500000001,2777.02275,51.68074999999999,1528.0837500000016,549.1762499999995,-428.41925000000003,1248.9390000000021,602.395
2014,EOG,0.0,0.0,559.3937500000002,179.59450000000004,70.94724999999994,323.2147500000001,4169.004750000004,495.567,1730.7027499999986,-305.15649999999914,61.548000000000016,2438.3019999999997,373.15850000000023
2012,SIVB,-1.0,-1.0,1.643000000000029,0.8002500000000055,0.0,1.643000000000029,2325.476999999999,1807.4152500000037,1915.0249999999978,35.19749999999999,168.30375000000004,410.4520000000002,-156.08249999999998
2013,SIVB,0.0,0.0,99.44424999999995,10.1875,0.0,99.44424999999995,2164.197,2195.6849999999977,1816.817500000001,-413.71874999999994,153.17775000000006,347.3795,55.72974999999997
2014,SIVB,0.0,0.0,15.622750000000053,12.004249999999999,0.0,15.622750000000053,10822.744250000003,9706.533500000001,9832.836750000002,2.275000000000034,2263.41075,989.9075000000003,303.4794999999999
2013,CSCO,0.0,0.0,636.5,485.5,1607.75,368.75,7040.0,76.0,791.5,-344.25,634.75,6248.5,-1225.25
2014,CSCO,-1.0,-1.0,-366.25,-532.5,296.75,-307.25,4699.5,99.0,3875.0,2513.5,-972.0,824.5,-276.75
2013,HOLX,1.0,1.0,118.46825000000001,-274.79150000000004,55.10000000000002,69.42799999999994,2878.3804999999993,8.902749999999997,3127.25025,2559.803,-894.2247500000001,-248.86974999999984,32.81400000000008
2014,HOLX,1.0,1.0,8.068750000000023,297.52500000000003,-14.219499999999982,14.251250000000027,-1609.5902499999975,6.742999999999995,-887.5552499999994,-684.317,-69.07500000000003,-722.0350000000001,-237.20024999999998
2014,CFG,1.0,1.0,50.75,1072.75,0.0,50.75,8816.0,366.5,10000.0,8769.0,2476.25,-1184.0,114.75
2012,HCA,0.0,0.0,832.75,-215.0,546.75,286.0,2827.0,176.5,2270.25,1681.25,-201.0,556.75,85.5
2013,HCA,0.0,0.0,292.25,-12.25,316.0,89.75,848.0,112.75,922.5,593.0,38.75,-74.5,-53.0
2014,HCA,0.0,0.0,684.0,79.75,563.75,362.25,1849.0,135.25,874.5,462.25,61.75,974.5,158.75
2013,AZO,0.0,0.0,135.91700000000037,21.526749999999993,21.286249999999995,77.22474999999986,582.9549999999999,254.52275000000054,771.3704999999991,475.029,-0.8972499999999854,-188.41550000000007,21.30300000000001
2014,AZO,0.0,0.0,81.94574999999986,13.316000000000031,23.757499999999993,48.493000000000166,604.9807499999997,397.2694999999999,730.0882500000007,287.4485000000004,-16.13375000000005,-125.10750000000007,11.038249999999977
2012,AES,-1.0,-1.0,60.25,-242.5,131.0,-124.0,500.5,373.0,2022.75,727.75,-819.75,-1522.25,-865.25
2013,AES,1.0,1.0,-318.25,256.5,-208.5,-84.0,-1537.75,232.75,-498.5,-479.0,182.75,-1039.25,81.75
2014,AES,0.0,0.0,313.75,163.75,250.0,-39.75,-1715.0,-186.25,-1433.75,-100.5,-31.5,-281.25,-362.0
2012,BIIB,0.0,0.0,119.7065,36.40124999999995,95.49774999999988,100.02774999999997,817.3392500000009,4.594500000000039,363.866,-24.277000000000044,-139.404,453.4732500000009,-200.12224999999995
2013,BIIB,0.0,0.0,353.40975000000003,120.57700000000006,146.60500000000013,275.3520000000001,1520.8057500000014,5.254499999999979,74.97850000000017,-371.8705,40.23749999999998,1445.8272499999994,77.19699999999995
2014,BIIB,-1.0,-1.0,693.3002499999998,268.11475,289.65924999999993,614.9817499999997,2261.7700000000004,46.41149999999999,271.0457499999993,-146.07350000000008,-9.842999999999961,1990.7242500000002,499.1992500000001
2012,KIM,0.0,0.0,3.3942499999999995,24.255499999999998,0.8965000000000032,4.906749999999988,228.67375000000175,-3.415749999999999,80.66150000000016,72.19299999999976,10.265999999999977,148.01224999999977,153.062
2013,KIM,0.0,0.0,-4.0190000000000055,-7.447999999999993,17.882750000000016,-1.7194999999999823,-14.207750000003216,3.1022500000000015,299.53650000000016,249.75450000000092,-59.07899999999998,-313.74424999999974,-80.89774999999997
2014,KIM,0.0,0.0,32.79900000000001,46.93000000000001,1.214999999999975,23.51925,227.91625000000204,1.304749999999995,273.29799999999886,221.52599999999984,-20.52925000000002,-45.381750000000466,-17.809000000000026
2013,GILD,0.0,0.0,396.12075000000004,120.85850000000005,152.76800000000026,277.9614999999999,1806.866750000001,-0.05099999999993088,-940.3402499999993,-1559.2254999999996,-776.8364999999999,2747.2069999999985,439.5095000000001
2014,GILD,0.0,0.0,3422.0,2256.39825,1540.8112500000002,3189.75,8227.194749999999,-204.67100000000005,4426.98475,2959.420000000001,-120.39775000000009,3800.210000000001,5795.212750000001
2012,ROP,0.0,0.0,49.10000000000002,14.02825,37.575750000000085,37.663250000000005,1028.741000000001,-4.793749999999989,555.9267500000005,381.6287500000001,277.63725,472.8142499999999,163.57149999999996
2013,ROP,-1.0,-1.0,61.15974999999992,13.733249999999998,61.08549999999991,54.17775,1660.8957499999997,0.8074999999999761,1179.17375,868.7209999999998,-112.55925000000003,481.72199999999975,6.994500000000073
2014,ROP,-1.0,-1.0,77.8415,26.935000000000002,19.23675000000003,54.742749999999944,416.2530000000006,2.5497500000000173,-174.06125000000065,-154.48100000000022,-175.43425,590.3142500000004,129.60399999999993
2012,MHK,0.0,0.0,36.43049999999994,19.084000000000003,12.057249999999954,17.612250000000017,32.8095000000003,-8.291249999999991,-70.52050000000008,-50.17650000000003,-45.926750000000006,103.32999999999993,88.24950000000001
2013,MHK,-1.0,-1.0,-90.83249999999998,0.9692500000000024,263.02375000000006,-8.344250000000102,1889.7189999999991,245.46299999999997,1309.0567499999997,802.8502500000002,53.23700000000002,580.6622499999999,-19.048500000000047
2014,MHK,-1.0,-1.0,594.6990000000001,69.45749999999998,123.4525000000001,178.47900000000004,430.2575000000015,49.67475000000002,46.94275000000016,22.63824999999997,-5.416750000000022,383.31475000000046,-265.10574999999994
2012,BSX,0.0,0.0,-93.0,-1127.25,-45.0,-30.75,-3341.5,28.0,-101.25,-155.5,246.0,-3240.25,-19.5
2013,BSX,0.0,0.0,-45.0,986.75,20.5,18.0,-1452.0,-17.5,201.5,-6.0,30.0,-1653.5,93.0
2014,BSX,0.0,0.0,59.5,0.5,-33.75,66.5,-173.25,9.25,-180.25,-0.75,118.5,7.0,-51.25
2013,DHI,0.0,0.0,476.3499999999999,-123.39999999999998,1.4749999999999979,134.95000000000002,1992.4249999999993,112.5,1271.4,1096.475,46.875,721.0250000000001,-15.47500000000025
2014,DHI,-1.0,-1.0,443.9500000000003,17.69999999999999,8.375,97.84999999999997,1369.7000000000007,83.72500000000002,541.3500000000004,493.9250000000002,-77.775,828.3499999999999,-83.29999999999984
2013,SBUX,-1.0,-1.0,391.8249999999998,-343.87500000000006,67.52499999999998,-81.625,1300.4499999999998,22.225000000000023,1220.9749999999995,187.5000000000001,159.32500000000002,79.47500000000036,347.52499999999986
2014,SBUX,-1.0,-1.0,395.25,514.95,83.57499999999993,188.04999999999995,979.6000000000004,70.39999999999998,1117.4250000000002,1310.9999999999998,-128.77500000000003,-137.82499999999982,-404.47500000000014
2012,HUM,-1.0,-1.0,573.5,-49.25,-308.2640000000001,33.0,1992.0765000000029,232.8372500000005,1118.9927500000013,203.00599999999986,247.0,873.0837499999998,368.4324999999999
2013,HUM,-1.0,-1.0,546.75,2.25,271.25,152.0,782.25,133.5,-16.25,752.0,-168.25,798.5,-1221.0
2014,HUM,-1.0,-1.0,1796.75,-21.0,225.75,396.25,2521.25,824.75,2002.5,722.25,-14.0,518.75,646.25
2013,INTU,0.0,0.0,90.75,16.5,-6.75,94.75,358.5,5.0,-260.25,-250.0,270.5,618.75,293.5
2014,INTU,-1.0,-1.0,18.0,12.25,-50.75,7.0,-320.5,-4.25,145.25,0.0,-322.25,-465.75,107.25
2013,ORLY,-1.0,-1.0,116.7632500000002,21.136499999999984,7.554749999999984,67.89575000000002,271.2027500000004,299.07825000000025,713.8159999999998,374.33950000000004,127.87250000000003,-442.6132499999999,-112.01999999999998
2014,ORLY,0.0,0.0,141.71099999999979,26.972499999999997,-1.6277500000000202,84.97499999999991,449.3342499999999,282.87374999999975,400.64600000000064,73.36524999999983,-52.92599999999999,48.68825000000015,87.10975000000002
2012,CDW,-1.0,-1.0,131.44999999999982,25.474999999999994,26.774999999999864,21.524999999999977,-129.30000000000018,11.100000000000023,-241.32500000000073,-200.69999999999982,-60.649999999999984,112.025,45.499999999999986
2013,CDW,-1.0,-1.0,160.0999999999999,3.4500000000000064,130.62500000000023,22.67500000000001,115.29999999999927,82.47500000000002,-333.2999999999993,-379.15000000000055,42.42499999999998,448.6,116.50000000000001
2014,CDW,-2.0,-2.0,326.4749999999999,28.02499999999999,119.69999999999982,40.24999999999994,79.47500000000036,56.75,-255.35000000000036,-247.44999999999982,14.075000000000003,334.82499999999993,86.12499999999997
2012,ALL,0.0,0.0,332.625,-40.900000000000006,234.82500000000005,134.92500000000007,2110.0249999999987,91.1500000000002,1891.975,1454.3499999999997,1293.3000000000002,218.05000000000064,-43.724999999999966
2013,ALL,0.0,0.0,690.675,-211.925,314.0999999999999,437.0000000000001,7508.250000000002,476.54999999999984,6087.724999999999,4459.05,-1514.2250000000001,1420.5249999999987,81.25
2014,ALL,0.0,0.0,-364.0250000000001,28.50000000000003,249.7750000000001,54.149999999999864,22578.775,-789.6999999999998,8492.425,5996.2750000000015,85.14999999999998,14086.350000000002,992.0999999999999
2013,FLIR,0.0,0.0,22.75350000000003,-11.34575000000001,-8.412500000000023,0.87824999999998,104.10950000000003,6.235500000000016,124.20850000000007,107.58349999999999,44.554,-20.098999999999933,37.23750000000007
2014,FLIR,-1.0,-1.0,8.570499999999981,5.811500000000002,10.234499999999969,3.0664999999999907,110.13249999999971,6.80149999999999,53.71550000000002,23.433250000000044,-21.478499999999997,56.416999999999916,127.44999999999993
2013,EQR,0.0,0.0,160.04999999999995,247.22350000000006,0.0,107.86249999999995,6714.578249999999,45.37325000000001,2517.15725,2409.44125,-216.16925000000003,4197.421,78.13000000000005
2014,EQR,0.0,0.0,56.76150000000007,-299.8262500000001,0.0,44.427500000000066,-520.9439999999995,52.88850000000001,-564.380250000002,-635.674750000002,182.0335,43.436249999998836,-262.51175
2013,BWA,-1.0,-1.0,63.34999999999991,30.85000000000001,25.0,22.649999999999977,466.5749999999998,67.72499999999991,72.125,48.12500000000023,13.299999999999997,394.4499999999998,289.07500000000005
2014,BWA,-1.0,-1.0,217.125,7.874999999999972,177.79999999999995,49.724999999999966,552.375,174.2750000000001,143.02499999999964,84.29999999999973,-16.574999999999996,409.35000000000036,-53.049999999999955
2012,MAR,-1.0,-1.0,-266.25,93.25,42.0,-4.25,-1885.25,0.75,-204.25,-130.5,206.75,-1681.0,1.25
2013,MAR,0.0,0.0,21.0,13.75,145.0,44.75,447.25,-52.5,732.5,530.0,-41.25,-285.25,2.75
2014,MAR,0.0,0.0,62.0,31.75,39.75,50.5,250.25,81.5,673.5,338.5,-87.5,-423.25,7.75
2013,COST,0.0,0.0,1504.75,82.5,140.75,223.5,2052.5,852.75,3600.75,2222.75,581.25,-1548.25,343.75
2014,COST,0.0,0.0,1871.0,4.75,4.5,243.5,2727.25,458.0,2007.25,965.25,-207.5,720.0,725.25
2012,REG,0.0,0.0,233.16324999999998,243.00724999999997,406.06525,189.09150000000002,530.2482499999999,6.198250000000002,220.25324999999998,219.62775000000008,-120.47375000000001,309.995,-40.97275000000002
2013,REG,0.0,0.0,181.567,-81.47674999999995,414.58174999999994,105.24374999999998,924.2302499999998,7.584500000000006,76.26974999999993,31.606499999999983,43.69625,847.9605000000001,111.26350000000002
2014,REG,0.0,0.0,178.70299999999997,-21.55900000000001,54.65025000000014,63.43575000000004,1011.9699999999998,21.123999999999988,226.92075000000023,37.03024999999991,-73.92150000000001,785.04925,249.10249999999996
2013,SPG,0.0,0.0,-84.05874999999992,-113.90650000000002,44.263000000000034,-40.83674999999994,92.15299999999843,61.190000000000055,392.599000000002,-75.68824999999924,-590.73525,-300.4460000000008,389.961
2014,SPG,-1.0,-1.0,81.74224999999979,107.42949999999999,29.904999999999973,69.31849999999986,-1697.6837499999965,-51.56050000000005,-944.6630000000005,-880.3462500000023,-507.06524999999993,-753.0207499999988,-151.66425000000004
2012,EMN,0.0,0.0,231.0,-52.25,95.75,120.0,3405.5,21.0,2742.5,2199.25,481.75,663.0,439.0
2013,EMN,0.0,0.0,312.0,182.0,154.5,107.5,2227.25,84.5,1247.5,736.75,-590.75,979.75,-796.0
2014,EMN,0.0,0.0,44.25,-103.5,25.0,1.5,1342.75,50.75,1035.0,848.75,880.75,307.75,-21.25
2012,MLM,0.0,0.0,78.26850000000002,0.5237499999999997,20.0505,6.2907499999999885,37.218749999999545,14.42349999999999,58.30725000000007,17.750500000000102,-3.9090000000000025,-21.088500000000067,-34.658
2013,MLM,1.0,1.0,27.565249999999992,9.215750000000003,14.556250000000034,9.205750000000009,42.51125000000047,-1.1622500000000002,-4.768750000000182,-25.495999999999867,0.6870000000000012,47.27999999999997,8.373000000000005
2014,MLM,1.0,1.0,183.9692500000001,8.565999999999999,115.27249999999998,42.62575000000001,2046.7717499999999,69.74825000000001,567.99,256.86924999999997,-47.19000000000001,1478.78175,17.931999999999988
2012,ALB,-1.0,-1.0,-30.896249999999895,-20.144499999999994,-11.762500000000045,-11.238000000000028,140.26125000000047,-8.680999999999983,-14.756749999999784,-67.44774999999993,37.956250000000004,155.0179999999998,-5.238499999999988
2013,ALB,-1.0,-1.0,-247.69625000000008,-13.5745,36.94400000000002,-78.20075,93.77599999999984,7.2862499999999955,280.46374999999966,251.817,-22.936,-186.68775000000005,-58.304749999999956
2014,ALB,0.0,0.0,172.72825,-36.59224999999999,-16.980250000000012,43.41399999999999,447.1432500000001,4.563000000000017,511.88350000000014,557.4172499999999,501.642,-64.74024999999983,638.45525
2013,AVB,0.0,0.0,103.98825000000002,-17.682000000000016,0.0,64.2105,5962.76275,31.429249999999996,2510.6015,2331.830499999999,-1048.684,3452.161249999999,-762.847
2014,AVB,0.0,0.0,80.21875,82.60650000000004,0.0,63.45275000000001,654.2867500000011,18.30125000000001,352.7439999999997,334.88900000000103,538.407,301.5427500000005,202.13775
2012,PLD,0.0,0.0,120.233,28.42350000000001,6.797750000000008,84.8485,3197.4164999999994,49.11799999999994,1968.9140000000007,1792.9222500000014,-308.70725,1228.5024999999987,54.47675000000001
2013,PLD,0.0,0.0,-36.12200000000007,95.66024999999999,-43.53025000000001,-32.66149999999999,-3923.8414999999986,24.825750000000085,-3750.0730000000003,-3297.923500000001,-323.52774999999997,-173.76850000000013,221.81
2014,PLD,-1.0,-1.0,11.842250000000035,73.3155,-8.938749999999985,15.325749999999971,289.7742500000022,-44.430250000000115,-239.58350000000064,-137.09975000000122,506.95124999999996,529.357750000001,-166.18025
2013,O,0.0,0.0,14.75,236.0,-316.75,134.5,4505.0,-99.75,3199.5,2989.0,-600.25,1305.5,1777.25
2014,O,-1.0,-1.0,273.5,7.5,-148.5,309.5,7748.75,25.5,6585.5,5951.25,1108.0,1163.25,1716.5
2013,ABC,0.0,0.0,2469.5902500000047,-71.31975,964.5134999999996,-33.73750000000007,1072.9457499999971,1771.214,1526.4900000000016,-374.4084999999998,93.97375,-453.5442499999999,-714.1232499999999
2014,ABC,0.0,0.0,7902.489999999994,-39.30575,1496.8982500000002,118.24850000000004,3803.7995000000046,3645.9537500000006,4075.0202499999978,405.60349999999994,59.87400000000005,-271.2207500000004,-112.18000000000006
2013,DRI,0.0,0.0,-519.425,-24.30000000000001,-9.025000000000006,-132.77500000000003,854.3499999999995,38.19999999999999,729.9249999999993,505.4749999999999,-97.625,124.42499999999995,5.400000000000006
2014,DRI,1.0,1.0,91.17500000000018,-23.02499999999999,10.150000000000006,-2.2999999999999545,445.2500000000009,18.249999999999943,276.22500000000036,132.64999999999964,62.92499999999999,169.02499999999986,28.450000000000003
2012,DISH,0.0,0.0,-842.85275,-272.0815,24.336250000000064,-422.50800000000004,3302.626,42.19425000000001,2990.4379999999983,2069.8097499999985,709.9247499999999,312.188,1485.5867500000002
2013,DISH,0.0,0.0,806.9707500000004,94.97775000000001,93.93449999999996,211.07799999999997,4399.332499999999,112.65275000000008,3880.7135000000017,3650.8052500000013,-270.54775,518.619,1475.5990000000006
2014,DISH,0.0,0.0,184.6304999999993,34.30024999999998,56.70674999999994,23.98700000000008,1516.6460000000006,-106.25900000000001,569.6290000000008,267.26350000000093,-217.80949999999996,947.0169999999998,908.2397499999988
2012,DVA,0.0,0.0,363.3610000000001,48.34425000000002,156.8889999999999,125.87874999999997,2781.1560000000027,56.04050000000001,1913.66025,1432.1184999999996,1065.05125,867.49575,-258.029
2013,DVA,0.0,0.0,894.3142500000001,24.357249999999993,165.43425000000002,240.60725000000002,5386.105,47.34399999999994,3848.2115000000003,2630.084750000001,-1088.84375,1537.8934999999997,398.96025
2014,DVA,0.0,0.0,255.36374999999998,22.417,58.359500000000025,25.13175000000001,1061.8947499999995,60.52850000000001,176.57849999999962,51.18449999999939,79.50300000000001,885.3162499999999,446.70000000000005
2013,EL,0.0,0.0,117.02500000000009,40.72499999999994,135.6750000000004,109.42500000000041,686.4749999999995,-18.02500000000009,203.07499999999982,119.79999999999973,-6.599999999999994,483.4000000000001,263.1250000000002
2014,EL,-1.0,-1.0,196.77499999999964,46.07499999999999,43.999999999999545,163.39999999999986,614.6250000000018,88.72500000000002,20.850000000000364,-8.924999999999727,-61.35000000000002,593.7750000000005,229.47499999999968
2014,NTAP,0.0,0.0,-1.824999999999818,33.05,-17.500000000000114,39.5,-1159.6250000000018,-31.75000000000003,-589.7250000000013,-740.0249999999997,-920.7249999999999,-569.9000000000005,-301.0
2012,HIG,0.0,0.0,1093.75,-187.5,126.25,125.5,-6613.75,0.0,-7044.5,263.75,95.25,430.75,34.5
2013,HIG,0.0,0.0,-1745.25,101.0,3.25,-56.0,-17018.5,0.0,-14294.0,-607.5,-1018.25,-2724.5,-737.0
2014,HIG,0.0,0.0,-118.5,224.75,-75.25,-41.5,-33484.0,0.0,-33231.75,-241.0,295.0,-252.25,-734.75
2012,IRM,0.0,0.0,-2.3619999999999663,-55.9575,-0.05499999999994998,-9.465249999999969,-113.4385000000002,4.0402500000000146,405.89949999999953,474.57699999999977,198.0095,-519.3380000000002,-48.86100000000005
2013,IRM,0.0,0.0,4.923249999999939,-18.8115,26.22374999999988,2.8319999999999936,201.75874999999996,30.729250000000008,360.55475000000024,368.5899999999997,-2.4165000000000045,-158.79600000000005,-36.27475000000001
2014,IRM,0.0,0.0,23.186250000000086,57.414249999999996,25.506500000000074,8.703750000000014,233.64049999999952,-4.342250000000007,398.53500000000076,430.4285000000009,0.3232499999999998,-164.8945,-39.06299999999999
2012,NOV,0.0,0.0,-467.5,39.25,-285.0,-435.75,-2173.25,184.25,-2022.25,-3736.75,2087.25,-151.0,-104.5
2013,NOV,-1.0,-1.0,-1197.25,-23.75,4.5,-721.0,2404.5,472.0,-2474.75,-2796.0,-523.5,4879.25,762.75
2014,NOV,-1.0,-1.0,154.0,258.75,-1213.25,-12.0,2233.25,-182.25,2309.75,1262.75,155.5,-76.5,3699.5
2012,DGX,0.0,0.0,-445.7837499999998,7.334499999999991,0.16124999999999545,-178.553,37.81049999999959,-37.05150000000003,-550.2419999999993,-535.4970000000003,-167.10674999999998,588.0525000000002,-161.805
2013,DGX,0.0,0.0,384.3007499999999,87.27375,-15.884249999999952,131.55200000000002,-307.2809999999972,32.98325,-234.7162500000004,-236.26249999999982,-125.27975,-72.56475000000046,-44.9315
2014,DGX,0.0,0.0,-398.5,-120.75,43.861999999999966,-182.75,686.7779999999984,51.19074999999998,519.6565,482.3064999999997,347.0,167.1215000000002,5.693749999999994
2013,AMZN,-2.0,-2.0,3340.0,78.25,786.0,1287.25,8317.5,1857.75,6948.25,2865.0,-699.5,1369.25,1257.0
2014,AMZN,0.0,0.0,3634.0,-128.75,1213.5,1491.25,9791.5,1560.25,8289.25,4174.0,1243.0,1502.25,2307.75
2013,ARE,0.0,0.0,45.37575000000004,-9.249500000000001,69.51424999999995,-2.1117500000000007,-44.86750000000029,32.18575000000004,-92.80550000000017,-70.33175000000006,45.80425,47.93799999999999,26.063999999999993
2014,ARE,0.0,0.0,-113.63250000000005,-2.6389999999999985,-64.00999999999999,0.14075000000001125,-5.581750000000056,-21.82974999999999,-66.85074999999983,-26.96474999999998,-63.256,61.26899999999989,5.751249999999999
2013,RL,-1.0,-1.0,21.375,17.25,-41.25,39.47500000000002,148.32499999999982,-3.2500000000000284,-100.45000000000027,-36.62499999999994,-46.825,248.77500000000055,164.67500000000007
2014,RL,-1.0,-1.0,126.25,6.5,23.75,38.5,562.3000000000002,25.225000000000023,298.0250000000001,283.525,-1.0,264.27499999999964,118.17499999999995
2013,BXP,0.0,0.0,65.32724999999994,115.04025000000001,70.53924999999992,39.75574999999998,3671.071249999999,30.018500000000017,2660.5290000000005,2263.220000000001,306.005,1010.5422500000004,499.03324999999995
2014,BXP,0.0,0.0,62.83450000000005,-76.55000000000001,27.270500000000084,39.20475000000005,464.4982499999969,22.341499999999996,-145.81175000000076,-308.6154999999999,-427.59000000000003,610.3100000000004,-424.6567500000001
2012,SLG,0.0,0.0,47.60974999999996,-112.22449999999998,76.61624999999992,32.01950000000002,1459.7799999999988,8.430749999999989,692.8872500000007,687.5122500000007,159.08575000000002,766.89275,-103.53099999999998
2013,SLG,0.0,0.0,-18.615250000000003,-15.220250000000007,60.634250000000065,-11.47950000000003,476.93724999999904,4.597500000000025,435.392499999999,520.2514999999994,-152.3755,41.54474999999911,23.013000000000005
2014,SLG,0.0,0.0,39.9572500000001,95.79375000000002,2.6547500000000355,34.75300000000004,1983.7277500000018,16.33974999999998,1385.076000000001,1160.2079999999996,30.55775,598.65175,113.83274999999998
2012,MTD,0.0,0.0,8.049999999999955,5.338499999999996,14.775000000000091,5.695250000000044,-221.56849999999986,-21.86700000000002,-216.43899999999985,-169.85575,-1.481999999999985,-5.129500000000007,-179.22624999999996
2012,AMT,0.0,0.0,108.10699999999986,60.20525000000001,32.73325000000001,82.72625000000005,1882.0085,-183.856,1737.9662500000004,1667.740749999999,21.06774999999999,144.04225000000042,125.26575000000003
2013,AMT,0.0,0.0,121.36175000000014,-21.48750000000001,34.99574999999999,87.01324999999997,3717.4552500000027,-40.76349999999999,3677.30775,3458.1765000000014,588.79975,40.147500000000036,879.9892500000001
2014,AMT,-1.0,-1.0,184.66025000000013,68.39425000000003,64.48174999999998,126.06225000000006,3964.3012500000004,2.0635000000000048,3528.0289999999986,2987.177499999998,-915.039,436.27225,-999.6447500000002
2012,RSG,0.0,0.0,-18.65000000000009,-4.350000000000023,-23.600000000000023,-53.79999999999984,52.75,-10.400000000000091,22.37499999999818,28.274999999999636,65.9,30.37500000000091,-60.724999999999994
2013,RSG,0.0,0.0,74.72499999999991,4.275000000000006,37.85000000000002,16.274999999999864,222.77500000000146,15.800000000000068,170.4250000000011,-17.425000000000182,26.575000000000003,52.349999999999454,63.25000000000003
2014,RSG,-1.0,-1.0,96.55000000000018,-10.324999999999989,48.92500000000007,-4.349999999999909,152.75,12.299999999999955,86.19999999999891,8.525000000000546,-59.874999999999986,66.55000000000018,-30.975000000000023
2012,CCI,0.0,0.0,99.98774999999995,4.376750000000001,86.40350000000001,64.83675000000005,2944.1587500000023,29.482,2763.9764999999998,2355.7109999999993,1015.62875,180.18224999999984,343.5115
2013,CCI,0.0,0.0,147.42599999999993,-24.618249999999996,56.14024999999998,67.97424999999993,3345.0274999999965,57.888249999999985,2262.213750000001,1798.0519999999997,69.08249999999987,1082.8137500000003,-247.583
2014,CCI,-1.0,-1.0,129.09300000000007,66.59825000000001,68.69525000000004,64.14025000000004,4060.572750000003,30.744000000000028,1164.0507500000003,660.8709999999992,-1086.2057499999999,2896.521999999999,22.021000000000015
2012,EBAY,-1.0,-1.0,605.0,-155.0,125.65350000000001,415.25,6495.412250000001,51.11849999999998,3458.067500000001,1057.4587499999998,697.25,3037.34475,1482.4105
2013,EBAY,0.0,0.0,493.75,61.75,90.0,288.75,8016.0,16.0,5321.5,1124.75,-826.25,2694.5,202.25
2014,EBAY,0.0,0.0,-1894.25,-871.5,-56.75,-1136.25,3422.0,-45.75,6142.5,1744.75,194.25,-2720.5,-1503.75
2012,GS,1.0,1.0,1338.0,758.25,-993.25,1413.25,11249.75,2781.0,9232.25,-13253.5,3606.5,2017.5,16008.0
2013,GS,1.0,1.0,10.75,141.25,12690.25,-21.0,-13730.75,-3122.0,-17355.75,-13790.75,-3716.75,3625.0,2495.75
2014,GS,0.0,0.0,80.5,109.25,15557.0,39.75,-58013.75,13353.0,-61569.5,-55273.25,6587.5,3555.75,-8687.75
2013,SBAC,0.0,0.0,87.69550000000001,17.913999999999998,38.803500000000014,60.81774999999999,1180.628999999999,4.942999999999998,1166.4140000000007,1072.0465000000004,-375.8585,14.214999999999975,-415.8110000000001
2014,SBAC,-1.0,-1.0,55.532749999999965,7.903500000000001,17.850499999999997,53.324749999999995,1176.00875,7.675750000000001,1761.1882499999992,1652.4497499999998,195.25025000000002,-585.1795,74.26825
2013,JNPR,0.0,0.0,75.92499999999995,63.325,119.01875000000007,47.02500000000009,145.95050000000083,1.9187500000000455,64.29100000000017,0.14400000000000546,36.64999999999999,81.65949999999975,-556.01125
2014,JNPR,0.0,0.0,-10.5,-193.52500000000003,51.32499999999993,-12.524999999999977,-664.125,27.275000000000006,525.2249999999995,349.6500000000001,-355.625,-1189.3500000000004,-213.5999999999999
2012,BLK,0.0,0.0,64.0,30.25,151.0,47.0,10907.25,41.0,10966.25,1256.25,385.25,-59.0,728.0
2013,BLK,0.0,0.0,210.75,118.5,495.25,129.5,16449.0,629.0,15724.75,-661.5,-612.0,724.25,252.75
2014,BLK,0.0,0.0,225.25,90.5,104.0,131.5,20880.25,6.5,19824.5,557.25,382.75,1055.75,1351.5
2012,CHTR,0.0,0.0,75.0,16.25,-3.0,30.75,103.0,3.0,759.75,375.0,59.75,-656.75,171.25
2013,CHTR,0.0,0.0,162.75,33.75,-18.75,74.0,652.0,-58.25,774.5,470.25,108.25,-122.5,-178.25
2014,CHTR,0.0,0.0,238.25,-3.5,31.0,116.75,3557.75,33.25,3536.0,3102.25,1657.0,21.75,-36.25
2012,EXPE,0.0,0.0,145.33450000000005,-48.03075,70.3142499999999,111.00149999999985,-180.304000000001,10.01825000000008,258.06774999999925,-296.92875000000004,20.176750000000013,-438.3717499999998,179.73100000000022
2013,EXPE,0.0,0.0,185.22799999999995,-54.545,166.81449999999995,150.3705000000001,1038.5042500000009,140.21624999999995,729.6632500000005,0.06625000000008185,2.6484999999999985,308.8409999999999,-103.39925000000017
2014,EXPE,0.0,0.0,248.05649999999991,84.02650000000001,197.48950000000002,212.79475000000014,862.7812499999982,19.407750000000078,1001.5950000000003,248.70775000000003,77.5855,-138.81375000000025,440.797
2013,A,-2.0,-2.0,3600.5,-1174.0,1516.0,-1089.5,42278.0,1494.5,20470.25,8479.5,-3670.25,21807.75,3648.0
