,IQ Name,IQID,IQ_TOTAL_REV,IQ_NI_CF,IQ_AR,IQ_GP ,IQ_TOTAL_ASSETS,IQ_AP,IQ_TOTAL_LIAB,IQ_TOTAL_DEBT,IQ_CASH_FINAN,IQ_TOTAL_EQUITY,IQ_CASH_EQUIV,year,quarter
3970,Campbell Soup Company,IQ258458,0.0,0.0,513.0,0.0,6530.0,571.0,5632.0,2869.0,0.0,898.0,335.0,2012,4
3971,Campbell Soup Company,IQ258458,2205.0,245.0,892.0,842.0,8747.0,702.0,7650.0,4523.0,1558.0,1097.0,361.0,2013,1
3972,Campbell Soup Company,IQ258458,2162.0,190.0,799.0,802.0,8593.0,631.0,7438.0,4509.0,-301.0,1155.0,410.0,2013,2
3973,Campbell Soup Company,IQ258458,1962.0,181.0,674.0,726.0,8453.0,590.0,7140.0,4325.0,-226.0,1313.0,453.0,2013,3
3974,Campbell Soup Company,IQ258458,0.0,0.0,576.0,0.0,8323.0,523.0,7113.0,4477.0,0.0,1210.0,333.0,2013,4
3975,Campbell Soup Company,IQ258458,2165.0,172.0,804.0,779.0,9055.0,630.0,7710.0,4838.0,261.0,1345.0,305.0,2014,1
3976,Campbell Soup Company,IQ258458,2281.0,0.0,783.0,814.0,8119.0,528.0,6720.0,4205.0,0.0,1399.0,293.0,2014,2
3977,Campbell Soup Company,IQ258458,1970.0,184.0,669.0,676.0,7964.0,501.0,6373.0,3912.0,-389.0,1591.0,222.0,2014,3
3978,Campbell Soup Company,IQ258458,1852.0,137.0,585.0,633.0,8113.0,527.0,6510.0,4021.0,17.0,1603.0,232.0,2014,4
3979,Campbell Soup Company,IQ258458,2255.0,248.0,840.0,795.0,8297.0,597.0,6691.0,4072.0,-111.0,1606.0,239.0,2015,1
3980,Campbell Soup Company,IQ258458,2234.0,222.0,794.0,743.0,7903.0,510.0,6389.0,3931.0,-337.0,1514.0,201.0,2015,2
3981,Campbell Soup Company,IQ258458,1900.0,179.0,641.0,682.0,7759.0,462.0,6174.0,3795.0,-263.0,1585.0,230.0,2015,3
3982,Campbell Soup Company,IQ258458,1693.0,17.0,557.0,562.0,8077.0,544.0,6700.0,4090.0,185.0,1377.0,253.0,2015,4
3983,Campbell Soup Company,IQ258458,2203.0,194.0,829.0,755.0,8304.0,567.0,6894.0,4112.0,-162.0,1410.0,263.0,2016,1
3984,Campbell Soup Company,IQ258458,2201.0,265.0,770.0,819.0,8079.0,502.0,6555.0,3870.0,-391.0,1524.0,306.0,2016,2
3985,Campbell Soup Company,IQ258458,1870.0,185.0,648.0,660.0,8081.0,487.0,6407.0,3716.0,-303.0,1674.0,383.0,2016,3
3986,Campbell Soup Company,IQ258458,1687.0,-81.0,554.0,546.0,7837.0,610.0,6304.0,3577.0,-243.0,1533.0,296.0,2016,4
3987,Campbell Soup Company,IQ258458,2202.0,292.0,841.0,851.0,8039.0,653.0,6441.0,3622.0,-173.0,1598.0,290.0,2017,1
3988,Campbell Soup Company,IQ258458,2171.0,101.0,714.0,811.0,7570.0,564.0,6091.0,3493.0,-345.0,1479.0,309.0,2017,2
3989,Campbell Soup Company,IQ258458,1853.0,176.0,618.0,665.0,7451.0,568.0,5961.0,3412.0,-262.0,1490.0,313.0,2017,3
3990,Campbell Soup Company,IQ258458,1664.0,318.0,550.0,602.0,7726.0,666.0,6081.0,3558.0,-131.0,1645.0,319.0,2017,4
3991,Campbell Soup Company,IQ258458,2161.0,275.0,766.0,788.0,7746.0,713.0,6057.0,3461.0,-279.0,1689.0,163.0,2018,1
3992,Campbell Soup Company,IQ258458,0.0,0.0,738.0,0.0,8336.0,707.0,6387.0,3906.0,0.0,1949.0,196.0,2018,2
3993,Campbell Soup Company,IQ258458,1878.0,0.0,873.0,666.0,14566.0,848.0,13155.0,9843.0,0.0,1411.0,199.0,2018,3
3994,Campbell Soup Company,IQ258458,872.0,94.0,510.0,285.0,14529.0,705.0,13156.0,9516.0,-58.0,1373.0,49.0,2018,4
3995,Campbell Soup Company,IQ258458,2202.0,194.0,995.0,738.0,14587.0,951.0,13172.0,9846.0,-148.0,1415.0,205.0,2019,1
3996,Campbell Soup Company,IQ258458,2172.0,-59.0,927.0,715.0,14024.0,930.0,12746.0,9457.0,-515.0,1278.0,203.0,2019,2
3997,Campbell Soup Company,IQ258458,1953.0,84.0,753.0,659.0,13768.0,841.0,12531.0,9280.0,-278.0,1237.0,202.0,2019,3
3998,Campbell Soup Company,IQ258458,1780.0,-8.0,525.0,599.0,13148.0,814.0,12036.0,8474.0,-650.0,1112.0,31.0,2019,4
3999,Campbell Soup Company,IQ258458,2183.0,166.0,729.0,738.0,13110.0,890.0,11861.0,8600.0,-453.0,1249.0,61.0,2020,1
4000,Campbell Soup Company,IQ258458,2162.0,1208.0,660.0,744.0,11654.0,923.0,9155.0,6084.0,-2699.0,2499.0,58.0,2020,2
4001,Campbell Soup Company,IQ258458,2238.0,168.0,662.0,776.0,12718.0,993.0,10137.0,6948.0,774.0,2581.0,1242.0,2020,3
4002,Campbell Soup Company,IQ258458,2108.0,86.0,530.0,750.0,12372.0,1049.0,9803.0,6447.0,-609.0,2569.0,859.0,2020,4
4003,Campbell Soup Company,IQ258458,2340.0,309.0,765.0,814.0,12417.0,1049.0,9644.0,6317.0,-245.0,2773.0,722.0,2021,1
4004,"Constellation Brands, Inc.",IQ258589,715.3,279.8,417.4,254.9,7167.6,129.2,4615.7,3242.4,-472.7,2551.9,9.2,2011,4
4005,"Constellation Brands, Inc.",IQ258589,635.3,74.5,459.3,251.2,7075.4,104.8,4360.3,3001.6,-204.6,2715.1,13.4,2012,1
4006,"Constellation Brands, Inc.",IQ258589,690.2,162.7,501.7,283.1,7034.7,138.7,4335.6,2987.9,-239.7,2699.1,10.0,2012,2
4007,"Constellation Brands, Inc.",IQ258589,700.7,104.8,569.2,283.7,7225.2,270.6,4587.2,3147.4,-30.7,2638.0,55.8,2012,3
4008,"Constellation Brands, Inc.",IQ258589,628.1,103.0,437.6,246.0,7109.9,130.5,4433.9,3175.2,-100.1,2676.0,85.8,2012,4
4009,"Constellation Brands, Inc.",IQ258589,634.8,72.0,457.8,251.4,7008.2,117.2,4708.4,3470.5,-97.9,2299.8,69.1,2013,1
4010,"Constellation Brands, Inc.",IQ258589,698.5,124.6,487.1,286.6,8040.5,185.6,5422.4,4045.2,8.0,2618.1,178.5,2013,2
4011,"Constellation Brands, Inc.",IQ258589,766.9,109.5,539.1,314.2,8322.7,300.4,5547.4,4051.3,17.9,2775.3,200.5,2013,3
4012,"Constellation Brands, Inc.",IQ258589,695.9,81.7,471.9,263.9,7638.1,209.0,4777.8,3352.5,-26.7,2860.3,331.5,2013,4
4013,"Constellation Brands, Inc.",IQ258589,673.4,52.9,453.8,257.6,9452.4,150.0,6455.0,5114.5,295.5,2997.4,609.3,2014,1
4014,"Constellation Brands, Inc.",IQ258589,1459.8,1522.0,655.9,588.6,14122.8,341.2,9612.4,7339.7,3725.3,4510.4,116.8,2014,2
4015,"Constellation Brands, Inc.",IQ258589,1443.3,211.0,668.8,611.9,14336.3,462.4,9546.5,7175.7,-155.7,4789.8,65.2,2014,3
4016,"Constellation Brands, Inc.",IQ258589,1291.2,157.2,626.2,549.6,14302.1,295.2,9320.8,7053.4,-88.1,4981.3,63.9,2014,4
4017,"Constellation Brands, Inc.",IQ258589,1526.0,206.7,651.3,678.0,14842.4,345.7,9555.4,7208.5,213.1,5287.0,378.0,2015,1
4018,"Constellation Brands, Inc.",IQ258589,1604.1,195.8,656.9,694.3,14657.4,441.9,9170.0,7201.7,-538.1,5487.4,104.3,2015,2
4019,"Constellation Brands, Inc.",IQ258589,1541.7,222.2,701.3,670.6,14980.5,445.9,9345.5,7326.4,135.5,5635.0,67.3,2015,3
4020,"Constellation Brands, Inc.",IQ258589,1356.2,214.6,598.9,535.7,15093.0,285.8,9211.7,7319.7,173.1,5881.3,110.1,2015,4
4021,"Constellation Brands, Inc.",IQ258589,1631.3,238.6,696.2,745.7,15247.3,289.1,9195.4,7338.6,-53.4,6051.9,130.7,2016,1
4022,"Constellation Brands, Inc.",IQ258589,1733.4,302.4,723.5,790.3,15673.4,373.3,9508.4,7441.3,82.7,6165.0,329.7,2016,2
4023,"Constellation Brands, Inc.",IQ258589,1640.5,270.5,714.7,759.4,16156.6,420.9,9559.9,7416.6,92.9,6596.7,491.3,2016,3
4024,"Constellation Brands, Inc.",IQ258589,1543.2,243.4,732.5,665.3,16965.0,429.3,10273.2,8088.8,653.8,6691.8,83.1,2016,4
4025,"Constellation Brands, Inc.",IQ258589,1871.8,318.3,773.3,889.4,17630.0,558.5,10641.4,8315.4,191.9,6988.6,167.3,2017,1
4026,"Constellation Brands, Inc.",IQ258589,2021.2,358.9,831.1,972.4,17717.4,624.5,10543.3,8033.5,-488.9,7174.1,177.3,2017,2
4027,"Constellation Brands, Inc.",IQ258589,1810.5,405.9,856.0,896.3,18320.1,772.3,11322.4,8632.2,150.6,6997.7,197.3,2017,3
4028,"Constellation Brands, Inc.",IQ258589,1628.0,452.0,737.0,791.4,18602.4,559.8,11717.6,9238.1,11.6,6884.8,177.4,2017,4
4029,"Constellation Brands, Inc.",IQ258589,1928.5,398.5,832.0,995.3,18959.4,558.8,11561.6,9211.6,-141.6,7397.8,199.1,2018,1
4030,"Constellation Brands, Inc.",IQ258589,2087.9,501.6,853.3,1071.5,19418.4,601.7,11473.1,8947.4,-378.7,7945.3,125.6,2018,2
4031,"Constellation Brands, Inc.",IQ258589,1801.9,492.8,779.5,917.5,20107.1,742.2,12098.0,9350.2,62.2,8009.1,154.5,2018,3
4032,"Constellation Brands, Inc.",IQ258589,1762.0,910.5,776.2,866.0,20538.7,592.2,12547.0,10186.7,-143.1,7991.7,90.3,2018,4
4033,"Constellation Brands, Inc.",IQ258589,2047.1,743.8,827.9,1052.6,23096.7,650.3,12530.9,10107.0,-329.2,10565.8,210.0,2019,1
4034,"Constellation Brands, Inc.",IQ258589,2299.1,1149.5,951.2,1170.6,24097.5,734.9,12562.3,9923.6,-503.7,11535.2,206.1,2019,2
4035,"Constellation Brands, Inc.",IQ258589,1972.6,303.1,837.2,973.7,27890.4,882.7,16370.4,13569.6,3494.2,11520.0,130.6,2019,3
4036,"Constellation Brands, Inc.",IQ258589,1797.2,1239.5,846.9,906.5,29231.5,616.7,16394.3,13616.5,-68.0,12837.2,93.6,2019,4
4037,"Constellation Brands, Inc.",IQ258589,2097.2,-245.4,788.3,1077.1,28951.1,579.1,16462.9,14000.2,-374.4,12488.2,98.7,2020,1
4038,"Constellation Brands, Inc.",IQ258589,2344.0,-525.2,953.7,1206.5,27555.1,608.6,15864.1,13536.2,-630.6,11691.0,81.3,2020,2
4039,"Constellation Brands, Inc.",IQ258589,1999.4,360.4,808.3,1051.3,27093.7,676.5,15057.4,12937.9,-735.2,12036.3,93.7,2020,3
4040,"Constellation Brands, Inc.",IQ258589,1902.9,398.4,864.8,950.6,27323.2,557.6,14848.9,12745.6,-291.2,12474.3,81.4,2020,4
4041,"Constellation Brands, Inc.",IQ258589,1963.4,-177.9,700.5,1017.2,26149.8,505.5,14772.2,12174.6,-169.0,11377.6,302.8,2021,1
4042,"Constellation Brands, Inc.",IQ258589,2260.4,512.1,926.3,1217.6,26462.5,651.2,14458.7,11600.6,-703.1,12003.8,204.6,2021,2
4043,"Constellation Brands, Inc.",IQ258589,2438.1,1280.9,915.4,1316.2,27630.6,732.1,13978.1,10984.5,-782.6,13652.5,152.9,2021,3
4044,Carnival Corporation & plc,IQ258823,3497.0,248.0,248.0,1141.0,37490.0,503.0,14459.0,9364.0,-77.0,23031.0,429.0,2010,4
4045,Carnival Corporation & plc,IQ258823,3419.0,152.0,308.0,1024.0,37965.0,516.0,14530.0,9305.0,-230.0,23435.0,465.0,2011,1
4046,Carnival Corporation & plc,IQ258823,3620.0,206.0,360.0,1099.0,39763.0,552.0,15911.0,9842.0,171.0,23852.0,557.0,2011,2
4047,Carnival Corporation & plc,IQ258823,5058.0,1337.0,353.0,2244.0,40026.0,548.0,15274.0,9822.0,-549.0,24752.0,430.0,2011,3
4048,Carnival Corporation & plc,IQ258823,3697.0,217.0,263.0,1156.0,38637.0,576.0,14805.0,9364.0,-485.0,23832.0,450.0,2011,4
4049,Carnival Corporation & plc,IQ258823,3582.0,-139.0,286.0,888.0,38963.0,517.0,15310.0,9527.0,-50.0,23653.0,471.0,2012,1
4050,Carnival Corporation & plc,IQ258823,3538.0,14.0,286.0,1060.0,39462.0,532.0,16436.0,10000.0,533.0,23026.0,900.0,2012,2
4051,Carnival Corporation & plc,IQ258823,4684.0,1330.0,306.0,2087.0,39082.0,561.0,14889.0,9076.0,-1220.0,24193.0,568.0,2012,3
4052,Carnival Corporation & plc,IQ258823,3578.0,93.0,270.0,1091.0,39161.0,549.0,15232.0,8926.0,-453.0,23929.0,465.0,2012,4
4053,Carnival Corporation & plc,IQ258823,3593.0,37.0,400.0,994.0,38675.0,570.0,15152.0,9410.0,-203.0,23523.0,476.0,2013,1
4054,Carnival Corporation & plc,IQ258823,3479.0,41.0,408.0,992.0,39979.0,627.0,16699.0,9883.0,287.0,23280.0,711.0,2013,2
4055,Carnival Corporation & plc,IQ258823,4726.0,934.0,444.0,1809.0,40393.0,601.0,16133.0,10041.0,-113.0,24260.0,981.0,2013,3
4056,Carnival Corporation & plc,IQ258823,3658.0,66.0,405.0,1213.0,40104.0,639.0,15548.0,9586.0,-751.0,24556.0,462.0,2013,4
4057,Carnival Corporation & plc,IQ258823,3585.0,-20.0,258.0,993.0,39905.0,554.0,15435.0,9639.0,-162.0,24470.0,421.0,2014,1
4058,Carnival Corporation & plc,IQ258823,3633.0,98.0,288.0,1061.0,40526.0,627.0,16161.0,9474.0,-357.0,24365.0,343.0,2014,2
4059,Carnival Corporation & plc,IQ258823,4947.0,1241.0,355.0,2187.0,39997.0,610.0,14840.0,8916.0,-669.0,25157.0,436.0,2014,3
4060,Carnival Corporation & plc,IQ258823,3719.0,-103.0,332.0,1274.0,39448.0,626.0,15244.0,9136.0,160.0,24204.0,331.0,2014,4
4061,Carnival Corporation & plc,IQ258823,3531.0,49.0,329.0,1196.0,38714.0,594.0,15364.0,9185.0,151.0,23350.0,280.0,2015,1
4062,Carnival Corporation & plc,IQ258823,3590.0,222.0,380.0,1186.0,38611.0,637.0,15359.0,8309.0,-1012.0,23252.0,298.0,2015,2
4063,Carnival Corporation & plc,IQ258823,4883.0,1216.0,328.0,2393.0,38797.0,578.0,14444.0,7896.0,-648.0,24353.0,539.0,2015,3
4064,Carnival Corporation & plc,IQ258823,3711.0,270.0,303.0,1493.0,39237.0,627.0,15466.0,8825.0,567.0,23771.0,1395.0,2015,4
4065,Carnival Corporation & plc,IQ258823,3651.0,142.0,311.0,1408.0,38446.0,619.0,15821.0,9112.0,-947.0,22625.0,778.0,2016,1
4066,Carnival Corporation & plc,IQ258823,3705.0,605.0,334.0,1447.0,39851.0,667.0,17060.0,9470.0,-434.0,22791.0,519.0,2016,2
4067,Carnival Corporation & plc,IQ258823,5097.0,1424.0,321.0,2534.0,39332.0,704.0,16432.0,9435.0,-1045.0,22900.0,462.0,2016,3
4068,Carnival Corporation & plc,IQ258823,3935.0,608.0,298.0,1616.0,38881.0,713.0,16284.0,9432.0,-165.0,22597.0,603.0,2016,4
4069,Carnival Corporation & plc,IQ258823,3791.0,352.0,307.0,1356.0,38703.0,669.0,16043.0,9124.0,-615.0,22660.0,437.0,2017,1
4070,Carnival Corporation & plc,IQ258823,3945.0,378.0,319.0,1509.0,40451.0,690.0,17487.0,9448.0,-320.0,22964.0,597.0,2017,2
4071,Carnival Corporation & plc,IQ258823,5515.0,1330.0,324.0,2806.0,40643.0,639.0,16471.0,9202.0,-1069.0,24172.0,489.0,2017,3
4072,Carnival Corporation & plc,IQ258823,4259.0,546.0,312.0,1642.0,40778.0,762.0,16562.0,9222.0,-448.0,24216.0,395.0,2017,4
4073,Carnival Corporation & plc,IQ258823,4232.0,391.0,345.0,1523.0,41441.0,795.0,17059.0,9583.0,-428.0,24382.0,453.0,2018,1
4074,Carnival Corporation & plc,IQ258823,4357.0,560.0,342.0,1676.0,42184.0,745.0,18251.0,9879.0,89.0,23933.0,1053.0,2018,2
4075,Carnival Corporation & plc,IQ258823,5836.0,1708.0,366.0,2878.0,41753.0,666.0,17099.0,9638.0,-1368.0,24654.0,526.0,2018,3
4076,Carnival Corporation & plc,IQ258823,4456.0,493.0,358.0,1714.0,42401.0,730.0,17958.0,10342.0,247.0,24443.0,982.0,2018,4
4077,Carnival Corporation & plc,IQ258823,4673.0,336.0,548.0,2291.0,43930.0,798.0,19689.0,11604.0,612.0,24241.0,649.0,2019,1
4078,Carnival Corporation & plc,IQ258823,4837.0,451.0,615.0,2481.0,44512.0,792.0,20404.0,11192.0,-638.0,24108.0,1202.0,2019,2
4079,Carnival Corporation & plc,IQ258823,6533.0,1780.0,588.0,3829.0,44001.0,695.0,18706.0,10757.0,-886.0,25295.0,1153.0,2019,3
4080,Carnival Corporation & plc,IQ258823,4781.0,423.0,598.0,2507.0,45058.0,756.0,19693.0,11517.0,257.0,25365.0,518.0,2019,4
4081,Carnival Corporation & plc,IQ258823,4789.0,-781.0,539.0,2269.0,46943.0,904.0,22653.0,14433.0,1089.0,24290.0,1354.0,2020,1
4082,Carnival Corporation & plc,IQ258823,740.0,-4374.0,613.0,-685.0,49817.0,1809.0,28977.0,22261.0,8336.0,20840.0,6881.0,2020,2
4083,Carnival Corporation & plc,IQ258823,31.0,-2859.0,393.0,-400.0,50818.0,691.0,31315.0,26353.0,4274.0,19503.0,8176.0,2020,3
4084,Carnival Corporation & plc,IQ258823,33.0,-2222.0,427.0,-351.0,53593.0,624.0,33038.0,28390.0,4951.0,20555.0,9513.0,2020,4
4085,"Expedia Group, Inc.",IQ25915843,0.0,0.0,275.846,0.0,6656.922,875.7260000000001,3920.219,1249.221,0.0,2736.703,621.1990000000001,2010,4
4086,"Expedia Group, Inc.",IQ25915843,727.835,52.039,434.045,552.225,7457.588000000001,1005.499,4688.4890000000005,1645.064,-67.483,2769.099,953.169,2011,1
4087,"Expedia Group, Inc.",IQ25915843,913.591,140.393,469.48800000000006,717.7810000000001,8045.276999999999,1139.644,5031.429,1645.237,62.607,3013.848,1409.0079999999998,2011,2
4088,"Expedia Group, Inc.",IQ25915843,1020.45,209.534,431.064,813.9989999999999,7676.683000000001,1106.869,4638.663,1645.414,-164.384,3038.02,1453.5079999999998,2011,3
4089,"Expedia Group, Inc.",IQ25915843,787.133,70.328,339.427,603.732,6505.258000000001,777.602,4200.090999999999,1249.281,-184.234,2305.167,689.1339999999999,2011,4
4090,"Expedia Group, Inc.",IQ25915843,816.488,-3.281,414.555,616.39,6818.183000000001,1020.248,4662.684,1249.296,-175.25099999999998,2155.499,1272.508,2012,1
4091,"Expedia Group, Inc.",IQ25915843,1039.98,105.241,512.856,810.2389999999999,7505.096,998.15,5163.118,1249.312,89.36200000000001,2341.978,1343.346,2012,2
4092,"Expedia Group, Inc.",IQ25915843,1199.02,171.477,566.339,955.387,7507.565,1097.218,5035.255999999999,1249.328,-68.038,2472.309,1314.7279999999998,2012,3
4093,"Expedia Group, Inc.",IQ25915843,974.859,6.734,461.531,749.727,7132.746,954.071,4729.885,1249.345,-118.86,2402.861,1293.161,2012,4
4094,"Expedia Group, Inc.",IQ25915843,1012.367,-104.226,627.7919999999999,761.7860000000001,8432.42,1124.289,5807.165,1249.361,-78.351,2625.255,1082.798,2013,1
4095,"Expedia Group, Inc.",IQ25915843,1205.017,71.5,684.875,942.41,8744.096,1252.362,6048.168000000001,1249.378,-11.681,2695.928,1311.817,2013,2
4096,"Expedia Group, Inc.",IQ25915843,1401.86,0.0,695.137,1125.542,8201.61,1209.642,5538.638000000001,1249.395,0.0,2662.972,1394.4979999999998,2013,3
4097,"Expedia Group, Inc.",IQ25915843,1152.015,94.717,614.735,903.487,7739.481,1044.259,5115.625,1249.412,-172.16099999999997,2623.856,1021.033,2013,4
4098,"Expedia Group, Inc.",IQ25915843,1200.371,-14.304,818.818,905.752,8888.377,1055.645,6291.289000000001,1249.43,-78.204,2597.088,1484.066,2014,1
4099,"Expedia Group, Inc.",IQ25915843,1494.632,89.37299999999999,927.909,1194.131,9234.829,1191.346,6755.285,1249.448,-217.406,2479.544,1433.82,2014,2
4100,"Expedia Group, Inc.",IQ25915843,1712.504,257.059,887.436,1412.796,9424.988,1272.7089999999998,6902.666,1746.7120000000002,374.447,2522.322,2252.748,2014,3
4101,"Expedia Group, Inc.",IQ25915843,1355.9779999999998,65.969,778.334,1071.725,9020.538,1188.483,6566.736,1746.787,-30.688,2453.802,1402.7,2014,4
4102,"Expedia Group, Inc.",IQ25915843,1373.3970000000002,44.143,985.024,1051.479,10135.088,1255.61,7779.132,1746.862,-26.664,2355.956,1735.283,2015,1
4103,"Expedia Group, Inc.",IQ25915843,1662.6,449.644,1123.555,1341.5179999999998,11831.926,1346.2420000000002,9099.268,2472.536,712.704,2732.658,3187.1290000000004,2015,2
4104,"Expedia Group, Inc.",IQ25915843,1937.753,283.216,1242.303,1609.687,12403.273,1442.35,9329.595,2475.425,38.768,3073.678,1455.339,2015,3
